source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Escherichia_coli_acute_0.45_2	Escherichia coli	cell	not available	2	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	acute_0.45_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_73C_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	73C_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_79C_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	79C_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_97C_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	97C_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_91T_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	91T_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_85C_2	Escherichia coli	cell	not available	2	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	85C_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_chronic_0.45_1	Escherichia coli	cell	not available	1	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	chronic_0.45_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_73C_1	Escherichia coli	cell	not available	1	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	73C_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_chronic_0.95_1	Escherichia coli	cell	not available	1	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	chronic_0.95_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_43T_1	Escherichia coli	cell	not available	1	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	43T_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_acute_2.0_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	acute_2.0_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_chronic_0.95_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	chronic_0.95_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_61T_1	Escherichia coli	cell	not available	1	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	61T_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_55C_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	55C_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_67T_2	Escherichia coli	cell	not available	2	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	67T_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_43C_2	Escherichia coli	cell	not available	2	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	43C_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_61C_2	Escherichia coli	cell	not available	2	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	61C_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_acute_0.45_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	acute_0.45_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_49T_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	49T_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_49T_1	Escherichia coli	cell	not available	1	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	49T_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_acute_0.95_2	Escherichia coli	cell	not available	2	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	acute_0.95_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_85C_1	Escherichia coli	cell	not available	1	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	85C_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_73C_2	Escherichia coli	cell	not available	2	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	73C_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_85T_1	Escherichia coli	cell	not available	1	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	85T_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_73T_3	Escherichia coli	cell	not available	3	not available	proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	73T_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher energy collision dissociation	10 ppm	0.02 Da	not available	NT=ms-proteomics;VV=v1.1.0
