source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Bsub_R2_0-025_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R2_0-025_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R2_0-1_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R2_0-1_C213C_Ex2_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R2_0-25_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R2_0-25_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R2_1_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R2_1_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R2_5_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R2_5_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R2_10_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R2_10_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R3_0_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R3_0_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R3_0-01_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R3_0-01_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R3_0-025_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R3_0-025_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R3_0-1_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R3_0-1_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R3_0-25_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R3_0-25_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R3_1_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R3_1_C213C_Ex2_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R3_5_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R3_5_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Bsub_R3_10_C213C	Bacillus subtilis subsp. subtilis 6051-hgw	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Bsub_R3_10_C213C_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R1_0_C213C	Escherichia coli	cell	not available	1	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R1_0_C213C_400ng_181221172407.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R1_0-01_C213C	Escherichia coli	cell	not available	1	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R1_0-01_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R1_0-025_C213C	Escherichia coli	cell	not available	1	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R1_0-025_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R1_0-1_C213C	Escherichia coli	cell	not available	1	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R1_0-1_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R1_0-25_C213C	Escherichia coli	cell	not available	1	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R1_0-25_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R1_1_C213C	Escherichia coli	cell	not available	1	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run5_Ecol_R1_1_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R1_5_C213C	Escherichia coli	cell	not available	1	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R1_5_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R1_10_C213C	Escherichia coli	cell	not available	1	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R1_10_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R2_0_C213C	Escherichia coli	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R2_0_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R2_0-01_C213C	Escherichia coli	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R2_0-01_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R2_0-025_C213C	Escherichia coli	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R2_0-025_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R2_0-1_C213C	Escherichia coli	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R2_0-1_C213C_Ex2_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R2_0-25_C213C	Escherichia coli	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R2_0-25_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R2_1_C213C	Escherichia coli	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R2_1_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R2_5_C213C	Escherichia coli	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R2_5_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R2_10_C213C	Escherichia coli	cell	not available	2	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run5_Ecol_R2_10_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R3_0_C213C	Escherichia coli	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R3_0_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R3_0-01_C213C	Escherichia coli	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R3_0-01_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R3_0-025_C213C	Escherichia coli	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R3_0-025_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R3_0-1_C213C	Escherichia coli	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R3_0-1_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecol_R3_0-25_C213C	Escherichia coli	cell	not available	3	not available	Protein-SIP	proteomic profiling by mass spectrometry	1	Run1_Ecol_R3_0-25_C213C_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
