source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_12_5	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_12_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_12_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_12_5	Mus musculus	Liver	not available	not available	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_12_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_12_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_22_5	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_22_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_22_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_17_5	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_17_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_17_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_31_5	Mus musculus	Liver	not available	not available	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_31_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_31_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_10	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_8	Mus musculus	Liver	not available	not available	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_10	Mus musculus	Liver	not available	not available	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_15	Mus musculus	Liver	not available	not available	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_15	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_5	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_22_5	Mus musculus	Liver	not available	not available	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_22_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_22_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_8	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_50	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_50	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_17_5	Mus musculus	Liver	not available	not available	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_17_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_17_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_25	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_3	Mus musculus	Liver	not available	not available	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	16122020_SL_mus_FetalLiver_TMTpro_TiIMAC_FAIMS_180min_HpH_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_35	Mus musculus	Liver	not available	not available	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	04012021_SL_mus_PLACENTA_TMTpro_TiIMAC_FAIMS2cv_180min_HpH_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
