source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Se12538A_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/Se12538A_04.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	St12472-A-RU_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/St12472-A-RU_04.raw	2	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Se12539A-RU_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/Se12539A-RU_03.raw	3	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	St12472-A_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/St12472-A_04.raw	4	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	St12472-A-RU_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/St12472-A-RU_05.raw	5	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	St12472-A_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/St12472-A_06.raw	6	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	St12468-M-RU_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/St12468-M-RU_05.raw	7	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Se12538A-RU_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/Se12538A-RU_05.raw	8	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	St12468-A-RU_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/St12468-A-RU_03.raw	9	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
PXD019463-Sample-1	Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 10	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Se12539M_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/09/PXD019463/Se12539M_01.raw	10	1	NT=label free sample;AC=MS:1002038	NT=Ltq orbitrap velos;AC=MS:1001742	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Salmonella enterica subsp. enterica serovar enteritidis str. ec20120200;AC=NCBITaxon:1412529
