source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
160304_Exp66_FREVAR_1_4	160304_Exp66_FREVAR_1_4	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_1_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_1_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_1_5	160304_Exp66_FREVAR_1_5	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_1_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_1_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_1_6	160304_Exp66_FREVAR_1_6	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_1_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_1_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_1_7	160304_Exp66_FREVAR_1_7	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_1_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_1_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_1_8	160304_Exp66_FREVAR_1_8	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_1_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_1_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_1_9	160304_Exp66_FREVAR_1_9	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_1_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_1_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_1	160304_Exp66_FREVAR_2_1	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_10	160304_Exp66_FREVAR_2_10	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_11	160304_Exp66_FREVAR_2_11	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_12	160304_Exp66_FREVAR_2_12	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_13	160304_Exp66_FREVAR_2_13	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_14	160304_Exp66_FREVAR_2_14	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_15	160304_Exp66_FREVAR_2_15	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_16	160304_Exp66_FREVAR_2_16	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_2	160304_Exp66_FREVAR_2_2	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_3	160304_Exp66_FREVAR_2_3	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_4	160304_Exp66_FREVAR_2_4	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_5	160304_Exp66_FREVAR_2_5	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_6	160304_Exp66_FREVAR_2_6	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_7	160304_Exp66_FREVAR_2_7	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_8	160304_Exp66_FREVAR_2_8	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_2_9	160304_Exp66_FREVAR_2_9	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_2_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_2_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_S1	160304_Exp66_FREVAR_S1	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_S1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_S1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
160304_Exp66_FREVAR_S2	160304_Exp66_FREVAR_S2	Coprothermobacter	not available	not applicable	not available	Quantitative_metaproteomics_highlight_the_metabolic_contributions_of_uncultured_phylotypes_in_a_thermophilic_anaerobic_digester	not available	not available	not available	not available	not available	not available	1	160304_Exp66_FREVAR_S2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	160304_Exp66_FREVAR_S2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
