source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20130117_PC_VN_SCX400_maior10_P_2	Loxosceles intermedia	Not available	1	20130117_PC_VN_SCX400_maior10_P_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_SCX400_maior10_P_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_SCX400_maior10_T4_1	Loxosceles intermedia	Not available	1	20130117_PC_VN_SCX400_maior10_T4_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_SCX400_maior10_T4_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX100_maior10_T18_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX100_maior10_T18_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX100_maior10_T18_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX290_maior10_Q_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX290_maior10_Q_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX290_maior10_Q_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_maior10_Q_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_maior10_Q_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_maior10_Q_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX100_menor10_T18_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX100_menor10_T18_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX100_menor10_T18_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX290_menor10_T18_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX290_menor10_T18_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX290_menor10_T18_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_menor10_T4_2_noSCX	Loxosceles intermedia	Not available	1	20130117_PC_VN_menor10_T4_2_noSCX	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_menor10_T4_2_noSCX.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX290_maior10_T4_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX290_maior10_T4_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX290_maior10_T4_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX290_menor10_T18_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX290_menor10_T18_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX290_menor10_T18_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX100_menor10_P_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX100_menor10_P_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX100_menor10_P_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX100_menor10_Q_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX100_menor10_Q_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX100_menor10_Q_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_menor10_Q_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_menor10_Q_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_menor10_Q_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX290_menor10_Q_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX290_menor10_Q_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX290_menor10_Q_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_menor10_T4_1_noSCX	Loxosceles intermedia	Not available	1	20130117_PC_VN_menor10_T4_1_noSCX	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_menor10_T4_1_noSCX.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX100_maior10_Q_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX100_maior10_Q_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX100_maior10_Q_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_maior10_P_2_noSCX	Loxosceles intermedia	Not available	1	20130117_PC_VN_maior10_P_2_noSCX	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_maior10_P_2_noSCX.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_SCX400_menor10_T4_2	Loxosceles intermedia	Not available	1	20130117_PC_VN_SCX400_menor10_T4_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_SCX400_menor10_T4_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_SCX400_maior10_T4_2	Loxosceles intermedia	Not available	1	20130117_PC_VN_SCX400_maior10_T4_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_SCX400_maior10_T4_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_menor10_T18_1_noSCX	Loxosceles intermedia	Not available	1	20130117_PC_VN_menor10_T18_1_noSCX	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_menor10_T18_1_noSCX.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX100_maior10_T18_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX100_maior10_T18_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX100_maior10_T18_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_menor10_P_2_130113052802	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_menor10_P_2_130113052802	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_menor10_P_2_130113052802.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_menor10_Q_1_noSCX	Loxosceles intermedia	Not available	1	20130117_PC_VN_menor10_Q_1_noSCX	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_menor10_Q_1_noSCX.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX290_menor10_T4_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX290_menor10_T4_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX290_menor10_T4_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX290_maior10_P_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX290_maior10_P_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX290_maior10_P_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_menor10_Q_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_menor10_Q_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_menor10_Q_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_maior10_T4_2_noSCX	Loxosceles intermedia	Not available	1	20130117_PC_VN_maior10_T4_2_noSCX	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_maior10_T4_2_noSCX.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_SCX400_menor10_T18_1	Loxosceles intermedia	Not available	1	20130117_PC_VN_SCX400_menor10_T18_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_SCX400_menor10_T18_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_ND_maior10_1	Loxosceles intermedia	Not available	1	20130117_PC_VN_ND_maior10_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_ND_maior10_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_SCX400_menor10_Q_2	Loxosceles intermedia	Not available	1	20130117_PC_VN_SCX400_menor10_Q_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_SCX400_menor10_Q_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_menor10_P_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_menor10_P_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_menor10_P_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_menor10_P_2_noSCX	Loxosceles intermedia	Not available	1	20130117_PC_VN_menor10_P_2_noSCX	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_menor10_P_2_noSCX.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_maior10_Q_1_noSCX	Loxosceles intermedia	Not available	1	20130117_PC_VN_maior10_Q_1_noSCX	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_maior10_Q_1_noSCX.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_SCX400_maior10_T18_1	Loxosceles intermedia	Not available	1	20130117_PC_VN_SCX400_maior10_T18_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_SCX400_maior10_T18_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_SCX400_menor10_T18_2	Loxosceles intermedia	Not available	1	20130117_PC_VN_SCX400_menor10_T18_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_SCX400_menor10_T18_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_maior10_T18_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_maior10_T18_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_maior10_T18_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130117_PC_VN_ND_menor10_2	Loxosceles intermedia	Not available	1	20130117_PC_VN_ND_menor10_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130117_PC_VN_ND_menor10_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_menor10_T4_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_menor10_T4_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_menor10_T4_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX100_maior10_T4_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX100_maior10_T4_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX100_maior10_T4_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_maior10_P_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_maior10_P_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_maior10_P_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_menor10_T18_2	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_menor10_T18_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_menor10_T18_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX100_menor10_T4_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX100_menor10_T4_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX100_menor10_T4_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
20130109_PC_VN_SCX170_maior10_Q_1	Loxosceles intermedia	Not available	1	20130109_PC_VN_SCX170_maior10_Q_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	20130109_PC_VN_SCX170_maior10_Q_1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Not available
