source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_06	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_05	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_05	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_03	Homo sapiens	not available	not available	not available	not available	1	20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_06	Homo sapiens	not available	not available	not available	not available	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_11	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_01	Homo sapiens	not available	not available	not available	not available	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_01	Homo sapiens	not available	not available	not available	not available	1	20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_01	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_12	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_02	Homo sapiens	not available	not available	not available	not available	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_10	Homo sapiens	not available	not available	not available	not available	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_09	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_03	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_07	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_04	Homo sapiens	not available	not available	not available	not available	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_04	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_01	Homo sapiens	not available	not available	not available	not available	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_10	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_04	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_04	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_10	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_05	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_05	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_300-1000_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_08	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_08	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_425-625_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_08	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_08	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_04	Homo sapiens	not available	not available	not available	not available	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_04	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260622_AZ2_NEO6_SCL-IAH_DMr119-50ID_72SPD_HeLa_250pg_425-625_4Th_17ms_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_03	Homo sapiens	not available	not available	not available	not available	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_03	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260630_AZ2_NEO6_SCL-IAH_50ID_HeLa_25pg_400-800_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_06	Homo sapiens	not available	not available	not available	not available	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_08	Homo sapiens	not available	not available	not available	not available	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_08	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_06	Homo sapiens	not available	not available	not available	not available	1	20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260622_AZ2_NEO6_SCL-IAH_IHLP-50ID_72SPD_HeLa_250pg_350-850_2Th_2ms_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_07	Homo sapiens	not available	not available	not available	not available	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_425-625_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_06	Homo sapiens	not available	not available	not available	not available	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral Zoom;AC=MS:1003390	NT=Trypsin;AC=MS:1001251	1	1	20260629_AZ2_NEO6_SCL-IAH_50ID_HeLa_250pg_385-585_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
