source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_207	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_207	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_207.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_208	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_208	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_208.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_209	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_209	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_209.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_210	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_210	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_210.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_211	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_211	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_211.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_301	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_301	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_301.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_302	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_302	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_302.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_303	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_303	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_303.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_304	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_304	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_304.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_305	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_305	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_305.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_306	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_306	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_306.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_307	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_307	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_307.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_308	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_308	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_308.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_309	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_309	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_309.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_310	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_310	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_310.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_311	Saccharomyces cerevisiae	not available	not available	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_311	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_FLAG-Dsn1_WT-G1_rKCTi_V3_311.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_101	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_101	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_101.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_101a	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_101a	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_101a.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_102	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_102	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_102.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_103	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_103	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_103.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_104	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_104	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_104.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_105	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_105	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_105.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_106	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_106	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_106.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_107	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_107	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_107.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_108	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_108	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_108.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_109	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_109	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_109.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_110	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_110	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_110.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_111	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_111	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_111.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_301	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_301	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_301.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_302	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_302	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_302.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_303	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_303	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_303.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_304	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_304	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_304.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_305	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_305	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_305.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_306	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_306	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_306.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_307	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_307	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_307.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_308	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_308	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_308.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_309	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_309	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_309.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_310	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_310	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_310.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V2_311	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_311	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V2_311.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_201	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_201	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_201.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_202	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_202	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_202.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_203	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_203	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_203.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_204	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_204	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_204.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_205	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_205	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_205.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_206	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_206	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_206.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_207	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_207	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_207.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_208	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_208	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_208.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_209	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_209	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_209.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_210	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_210	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_210.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-Ana_rKCTi_V3_211	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_211	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-Ana_rKCTi_V3_211.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-G1_rKCTi_V2_301	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-G1_rKCTi_V2_301	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-G1_rKCTi_V2_301.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
Sc_No-Tag-Dsn1-G1_rKCTi_V2_302	Saccharomyces cerevisiae	not available	not available	1	Sc_No-Tag-Dsn1-G1_rKCTi_V2_302	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Elite;AC=MS:1001910	NT=Trypsin;AC=MS:1001251	1	1	Sc_No-Tag-Dsn1-G1_rKCTi_V2_302.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
