source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[label]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell type]
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 160	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr6-7_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr6-7_R1.raw	1	4	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 161	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr8-9_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr8-9_R1.raw	1	5	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 162	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr10-11_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr10-11_R1.raw	1	6	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 163	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr12-13_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr12-13_R1.raw	1	7	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 164	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr14-15_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr14-15_R1.raw	1	8	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 165	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr16-17-18_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr16-17-18_R1.raw	1	9	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 166	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr19-20-21_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr19-20-21_R1.raw	1	10	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 167	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr22-23-24_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr22-23-24_R1.raw	1	11	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 168	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_FrD_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_FrD_R1.raw	1	12	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 169	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_FrE-F_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_FrE-F_R1.raw	1	13	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 170	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr1_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr1_R2.raw	2	1	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 171	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr2-3_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr2-3_R2.raw	2	2	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 172	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr4-5_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr4-5_R2.raw	2	3	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 173	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr6-7_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr6-7_R2.raw	2	4	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 174	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr8-9_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr8-9_R2.raw	2	5	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 175	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr10-11_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr10-11_R2.raw	2	6	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 176	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr12-13_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr12-13_R2.raw	2	7	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 177	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr14-15_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr14-15_R2.raw	2	8	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 179	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr19-20-21_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr19-20-21_R2.raw	2	10	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 180	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_Fr22-23-24_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_Fr22-23-24_R2.raw	2	11	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 181	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_FrD_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_FrD_R2.raw	2	12	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-7	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 182	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-030_FrE-F_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-030_FrE-F_R2.raw	2	13	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 183	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr1_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr1_R1.raw	1	1	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 184	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr2-3_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr2-3_R1.raw	1	2	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 185	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr4-5_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr4-5_R1.raw	1	3	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 186	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr6-7_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr6-7_R1.raw	1	4	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 187	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr8-9_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr8-9_R1.raw	1	5	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 188	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr10-11_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr10-11_R1.raw	1	6	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 189	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr12-13_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr12-13_R1.raw	1	7	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
PXD008333-Sample-8	Homo sapiens	Spermatozoon	not available	not available	not available	not available	not available	not applicable	homozygotes for the rs35033974 Tex101 variant	1	cell	not available	run 190	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	PreV-064_Fr14-15_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/11/PXD008333/PreV-064_Fr14-15_R1.raw	1	8	NT=Q Exactive Plus;AC=MS:1002634	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Any N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	AC=MS:1000422;NT=HCD	20 ppm	0.05 Da	homozygotes for the rs35033974 Tex101 variant
