source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
10	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
8	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
4	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
2	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
5	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
9	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
6	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
7	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
3	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
1	Homo sapiens	Cerebrospinal fluid	not available	not available	not available	1	1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Cerebrospinal fluid
