source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Run1_EXPA13_A201_1500ng_acetyl.msf	Run1_EXPA13_A201_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_A201_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_A201_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_A201_1500ng_phospho.msf	Run1_EXPA13_A201_1500ng_phospho.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_A201_1500ng_phospho.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_A201_1500ng_phospho.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_A202_1500ng	Run1_EXPA13_A202_1500ng	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_A202_1500ng	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_A202_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_A202_1500ng_acetyl.msf	Run1_EXPA13_A202_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_A202_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_A202_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_A202_1500ng_phospho.msf	Run1_EXPA13_A202_1500ng_phospho.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_A202_1500ng_phospho.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_A202_1500ng_phospho.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_A203_1500ng	Run1_EXPA13_A203_1500ng	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_A203_1500ng	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_A203_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_A203_1500ng_acetyl.msf	Run1_EXPA13_A203_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_A203_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_A203_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_A203_1500ng_phospho.msf	Run1_EXPA13_A203_1500ng_phospho.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_A203_1500ng_phospho.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_A203_1500ng_phospho.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B101_1500ng	Run1_EXPA13_B101_1500ng	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B101_1500ng	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B101_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B101_1500ng_acetyl.msf	Run1_EXPA13_B101_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B101_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B101_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B101_1500ng_phospho.msf	Run1_EXPA13_B101_1500ng_phospho.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B101_1500ng_phospho.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B101_1500ng_phospho.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B102_1500ng	Run1_EXPA13_B102_1500ng	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B102_1500ng	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B102_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B102_1500ng_acetyl.msf	Run1_EXPA13_B102_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B102_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B102_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B102_1500ng_phospho.msf	Run1_EXPA13_B102_1500ng_phospho.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B102_1500ng_phospho.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B102_1500ng_phospho.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B103_1500ng	Run1_EXPA13_B103_1500ng	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B103_1500ng	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B103_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B103_1500ng_acetyl.msf	Run1_EXPA13_B103_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B103_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B103_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B103_1500ng_phospho.msf	Run1_EXPA13_B103_1500ng_phospho.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B103_1500ng_phospho.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B103_1500ng_phospho.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B91_1500ng	Run1_EXPA13_B91_1500ng	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B91_1500ng	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B91_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B91_1500ng_acetyl.msf	Run1_EXPA13_B91_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B91_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B91_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B91_1500ng_phospho.msf	Run1_EXPA13_B91_1500ng_phospho.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B91_1500ng_phospho.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B91_1500ng_phospho.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B92_1500ng	Run1_EXPA13_B92_1500ng	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B92_1500ng	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B92_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B92_1500ng_acetyl.msf	Run1_EXPA13_B92_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B92_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B92_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B92_1500ng_phospho.msf	Run1_EXPA13_B92_1500ng_phospho.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B92_1500ng_phospho.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B92_1500ng_phospho.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B93_1500ng	Run1_EXPA13_B93_1500ng	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B93_1500ng	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B93_1500ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run1_EXPA13_B93_1500ng_acetyl.msf	Run1_EXPA13_B93_1500ng_acetyl.msf	Arenimonas sp.	soil	not applicable	not available	Frequency_of_change_determines_effectiveness_of_microbial_response_strategies_in_sulfidic_stream_microbiomes	soil	soil	not available	not available	not available	not available	soil microbiome	1	Run1_EXPA13_B93_1500ng_acetyl.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run1_EXPA13_B93_1500ng_acetyl.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
