source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2014_Sample14_Mobio_FASP_Elite_Run1_05	2014_Sample14_Mobio_FASP_Elite_Run1_05	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample14_Mobio_FASP_Elite_Run1_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample14_Mobio_FASP_Elite_Run1_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample14_Mobio_FASP_Elite_Run1_07	2014_Sample14_Mobio_FASP_Elite_Run1_07	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample14_Mobio_FASP_Elite_Run1_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample14_Mobio_FASP_Elite_Run1_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample14_Mobio_FASP_Elite_Run2_01	2014_Sample14_Mobio_FASP_Elite_Run2_01	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample14_Mobio_FASP_Elite_Run2_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample14_Mobio_FASP_Elite_Run2_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample14_Mobio_FASP_Elite_Run2_03	2014_Sample14_Mobio_FASP_Elite_Run2_03	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample14_Mobio_FASP_Elite_Run2_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample14_Mobio_FASP_Elite_Run2_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample15_Mobio_FASP_Elite_Run1_01	2014_Sample15_Mobio_FASP_Elite_Run1_01	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample15_Mobio_FASP_Elite_Run1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample15_Mobio_FASP_Elite_Run1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample15_Mobio_FASP_Elite_Run1_07	2014_Sample15_Mobio_FASP_Elite_Run1_07	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample15_Mobio_FASP_Elite_Run1_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample15_Mobio_FASP_Elite_Run1_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample15_Mobio_FASP_Elite_Run1_08	2014_Sample15_Mobio_FASP_Elite_Run1_08	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample15_Mobio_FASP_Elite_Run1_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample15_Mobio_FASP_Elite_Run1_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample15_Mobio_FASP_Elite_Run1_10	2014_Sample15_Mobio_FASP_Elite_Run1_10	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample15_Mobio_FASP_Elite_Run1_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample15_Mobio_FASP_Elite_Run1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample15_Mobio_FASP_Elite_Run2_04	2014_Sample15_Mobio_FASP_Elite_Run2_04	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample15_Mobio_FASP_Elite_Run2_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample15_Mobio_FASP_Elite_Run2_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample15_Mobio_FASP_Elite_Run2_05	2014_Sample15_Mobio_FASP_Elite_Run2_05	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample15_Mobio_FASP_Elite_Run2_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample15_Mobio_FASP_Elite_Run2_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample15_Mobio_FASP_Elite_Run2_07	2014_Sample15_Mobio_FASP_Elite_Run2_07	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample15_Mobio_FASP_Elite_Run2_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample15_Mobio_FASP_Elite_Run2_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample16_Mobio_FASP_Elite_Run1_01	2014_Sample16_Mobio_FASP_Elite_Run1_01	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample16_Mobio_FASP_Elite_Run1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample16_Mobio_FASP_Elite_Run1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample16_Mobio_FASP_Elite_Run1_02	2014_Sample16_Mobio_FASP_Elite_Run1_02	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample16_Mobio_FASP_Elite_Run1_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample16_Mobio_FASP_Elite_Run1_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample16_Mobio_FASP_Elite_Run1_05	2014_Sample16_Mobio_FASP_Elite_Run1_05	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample16_Mobio_FASP_Elite_Run1_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample16_Mobio_FASP_Elite_Run1_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample16_Mobio_FASP_Elite_Run2_03	2014_Sample16_Mobio_FASP_Elite_Run2_03	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample16_Mobio_FASP_Elite_Run2_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample16_Mobio_FASP_Elite_Run2_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample16_Mobio_FASP_Elite_Run2_06	2014_Sample16_Mobio_FASP_Elite_Run2_06	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample16_Mobio_FASP_Elite_Run2_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample16_Mobio_FASP_Elite_Run2_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample16_Mobio_FASP_Elite_Run2_11	2014_Sample16_Mobio_FASP_Elite_Run2_11	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample16_Mobio_FASP_Elite_Run2_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample16_Mobio_FASP_Elite_Run2_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample17_Mobio_FASP_Elite_Run1_04	2014_Sample17_Mobio_FASP_Elite_Run1_04	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample17_Mobio_FASP_Elite_Run1_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample17_Mobio_FASP_Elite_Run1_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample17_Mobio_FASP_Elite_Run1_08	2014_Sample17_Mobio_FASP_Elite_Run1_08	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample17_Mobio_FASP_Elite_Run1_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample17_Mobio_FASP_Elite_Run1_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample17_Mobio_FASP_Elite_Run2_08	2014_Sample17_Mobio_FASP_Elite_Run2_08	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample17_Mobio_FASP_Elite_Run2_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample17_Mobio_FASP_Elite_Run2_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample18_Mobio_FASP_Elite_Run1_07	2014_Sample18_Mobio_FASP_Elite_Run1_07	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample18_Mobio_FASP_Elite_Run1_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample18_Mobio_FASP_Elite_Run1_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample18_Mobio_FASP_Elite_Run1_09	2014_Sample18_Mobio_FASP_Elite_Run1_09	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample18_Mobio_FASP_Elite_Run1_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample18_Mobio_FASP_Elite_Run1_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
2014_Sample18_Mobio_FASP_Elite_Run2_04	2014_Sample18_Mobio_FASP_Elite_Run2_04	Soil bacterium ts1114r	soil	not applicable	not available	Mediterranean_grassland_soil_C-N_compound_turnover_is_mediated_by_genomically_novel_organisms_depth_stratified_and_rainfall_dependent	soil	soil	not available	not available	not available	not available	soil microbiome	1	2014_Sample18_Mobio_FASP_Elite_Run2_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	not applicable	not available	1	1	2014_Sample18_Mobio_FASP_Elite_Run2_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
