source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF005_03	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF005_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF005_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF005_04	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF005_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF005_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_01	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_02	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_03	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_04	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF007_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_01	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_02	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_03	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_04	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF008_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_01	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_02	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_03	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_04	Saccharomyces cerevisiae	not available	not available	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210716_QEP2_FBU_AS_RBPs_KO_LFQ_BUP_YKAF009_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_01	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_02	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_03	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_04	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF000_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_01	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_02	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_03	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_04	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF012_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_01	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_02	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_03	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_04	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF017_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF019_01	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF019_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF019_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF019_02	Saccharomyces cerevisiae	not available	not available	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF019_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210802_QEP2_FBU_AS_RBPs_KO_LFQ_YKAF019_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
