source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20191223_MT_AFI_Mix4_02	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_05	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_05	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_09	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_08	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_08	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_13	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix3_10	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix3_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix3_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_01	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_08	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_08	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_NEDP1	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_NEDP1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_NEDP1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_14	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_13	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_16	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_16	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_05	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_05	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix3_14	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix3_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix3_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_12	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix3_07	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix3_07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix3_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_11	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_11	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_02	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix3_09	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix3_09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix3_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_16	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_16	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_04	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_04	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_06	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_15	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_07	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_15	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_10	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_14	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_14	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Recomb_NedP1_3uL	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Recomb_NedP1_3uL	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Recomb_NedP1_3uL.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_12	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_16	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_16	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_07	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix4_05	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix4_05	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix4_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_01	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix3_13	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix3_13	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix3_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix3_16	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix3_16	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix3_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top10_Mix3_02	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top10_Mix3_02	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top10_Mix3_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20191223_MT_AFI_Mix3_04	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20191223_MT_AFI_Mix3_04	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20191223_MT_AFI_Mix3_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
20190228_MT_AFI_4h_top15_Mix4_09	Homo sapiens	Permanent cell line cell	not available	not available	not available	1	20190228_MT_AFI_4h_top15_Mix4_09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20190228_MT_AFI_4h_top15_Mix4_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Permanent cell line cell
