source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
1ST_LUFI_ELUAT_5MM_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	1ST_LUFI_ELUAT_5MM_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	1ST_LUFI_ELUAT_5MM_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_A549_ELUAT_NO_BIOCYTIN	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_A549_ELUAT_NO_BIOCYTIN	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_A549_ELUAT_NO_BIOCYTIN.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
3RD_LUFI_FT_NO_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	3RD_LUFI_FT_NO_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	3RD_LUFI_FT_NO_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_LUFI_FT_5MM_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_LUFI_FT_5MM_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_LUFI_FT_5MM_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
4TH_LUFI_FT_NO_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	4TH_LUFI_FT_NO_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	4TH_LUFI_FT_NO_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
4TH_LUFI_ELUAT_NO_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	4TH_LUFI_ELUAT_NO_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	4TH_LUFI_ELUAT_NO_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
1ST_HUHEP_ELUAT_NO_BIOCYTIN	Homo sapiens	Epithelial cell	not available	not available	not available	1	1ST_HUHEP_ELUAT_NO_BIOCYTIN	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	1ST_HUHEP_ELUAT_NO_BIOCYTIN.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
4TH_LUFI_ELUAT_5MM_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	4TH_LUFI_ELUAT_5MM_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	4TH_LUFI_ELUAT_5MM_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
3RD_SAEC_FT_NO_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	3RD_SAEC_FT_NO_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	3RD_SAEC_FT_NO_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
1ST_SAEC_FT_5MM_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	1ST_SAEC_FT_5MM_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	1ST_SAEC_FT_5MM_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_SAEC_ELUAT_NO_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_SAEC_ELUAT_NO_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_SAEC_ELUAT_NO_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
1ST_LUFI_FT_5MM_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	1ST_LUFI_FT_5MM_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	1ST_LUFI_FT_5MM_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_HEPG2_FT_5MM_BIOCYTIN	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_HEPG2_FT_5MM_BIOCYTIN	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_HEPG2_FT_5MM_BIOCYTIN.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_HEPG2_ELUAT_5MM_BIOCYTIN	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_HEPG2_ELUAT_5MM_BIOCYTIN	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_HEPG2_ELUAT_5MM_BIOCYTIN.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_HEPG2_FT_NO_BIOCYTIN	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_HEPG2_FT_NO_BIOCYTIN	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_HEPG2_FT_NO_BIOCYTIN.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_A549_ELUAT_5MM_BIOCYTIN	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_A549_ELUAT_5MM_BIOCYTIN	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_A549_ELUAT_5MM_BIOCYTIN.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_HUHEP_ELUAT_NO_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_HUHEP_ELUAT_NO_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_HUHEP_ELUAT_NO_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_HUHEP_FT_5MM_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_HUHEP_FT_5MM_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_HUHEP_FT_5MM_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_LUFI_ELUAT_5MM_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_LUFI_ELUAT_5MM_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_LUFI_ELUAT_5MM_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
3RD_LUFI_FT_5MM_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	3RD_LUFI_FT_5MM_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	3RD_LUFI_FT_5MM_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
1ST_SAEC_ELUAT_NO_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	1ST_SAEC_ELUAT_NO_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	1ST_SAEC_ELUAT_NO_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_LUFI_ELUAT_NO_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_LUFI_ELUAT_NO_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_LUFI_ELUAT_NO_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
5TH_HUHEP_FT_5MM_BIOCYTIN_500_2	Homo sapiens	Epithelial cell	not available	not available	not available	1	5TH_HUHEP_FT_5MM_BIOCYTIN_500_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	5TH_HUHEP_FT_5MM_BIOCYTIN_500_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
1ST_SAEC_ELUAT_5MM_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	1ST_SAEC_ELUAT_5MM_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	1ST_SAEC_ELUAT_5MM_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
2ND_HUHEP_FT_NO_BIOCYTIN_500	Homo sapiens	Epithelial cell	not available	not available	not available	1	2ND_HUHEP_FT_NO_BIOCYTIN_500	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	2ND_HUHEP_FT_NO_BIOCYTIN_500.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
3RD_HUHEP_ELUAT_NO_BIOCYTIN_10	Homo sapiens	Epithelial cell	not available	not available	not available	1	3RD_HUHEP_ELUAT_NO_BIOCYTIN_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Trypsin;AC=MS:1001251	1	1	3RD_HUHEP_ELUAT_NO_BIOCYTIN_10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Epithelial cell
