source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
TT1_120612_PG_Exosome_Trypsin_2_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_Exosome_Trypsin_2_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_Exosome_Trypsin_2_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_Exosome_Trypsin_3_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_Exosome_Trypsin_3_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_Exosome_Trypsin_3_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_Exosome_Trypsin_4_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_Exosome_Trypsin_4_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_Exosome_Trypsin_4_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_Exosome_Trypsin_5_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_Exosome_Trypsin_5_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_Exosome_Trypsin_5_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_Exosome_Trypsin_6_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_Exosome_Trypsin_6_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_Exosome_Trypsin_6_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_Exosome_Trypsin_7_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_Exosome_Trypsin_7_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_Exosome_Trypsin_7_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_Exosome_Trypsin_8_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_Exosome_Trypsin_8_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_Exosome_Trypsin_8_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_Exosome_Trypsin_9_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_Exosome_Trypsin_9_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_Exosome_Trypsin_9_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_10_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_10_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_10_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_1_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_1_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_1_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_2_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_2_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_2_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_3_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_3_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_3_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_4_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_4_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_4_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_5_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_5_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_5_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_6_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_6_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_6_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_7_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_7_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_7_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_8_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_8_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_8_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Chymo_9_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Chymo_9_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Chymo_9_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_10_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_10_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_10_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_1_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_1_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_1_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_2_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_2_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_2_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_3_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_3_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_3_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_4_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_4_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_4_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_5_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_5_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_5_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_6_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_6_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_6_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_7_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_7_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_7_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_8_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_8_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_8_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120612_PG_RNA_pol_II_Trypsin_9_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120612_PG_RNA_pol_II_Trypsin_9_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120612_PG_RNA_pol_II_Trypsin_9_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120620_PG_Proteosome_Chymo_2_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120620_PG_Proteosome_Chymo_2_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120620_PG_Proteosome_Chymo_2_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
TT1_120620_PG_Proteosome_Chymo_3_recal_371_445	Saccharomyces cerevisiae	not available	not available	1	TT1_120620_PG_Proteosome_Chymo_3_recal_371_445	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=4800 Proteomics Analyzer;AC=MS:1000658	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	TT1_120620_PG_Proteosome_Chymo_3_recal_371_445.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
