source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F6_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F6_R2.raw	1	6	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F1_R3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F1_R3.raw	2	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F1_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F1_R1.raw	3	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F6_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F6_R1.raw	4	6	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F3_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F3_R2.raw	5	3	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F2_R3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F2_R3.raw	6	2	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F2_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F2_R1.raw	7	2	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F3_R3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F3_R3.raw	8	3	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F4_R1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F4_R1.raw	9	4	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
PXD040589-Sample-1	Mycobacterium avium subsp. paratuberculosis ATCC 19698	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 10	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	M_avium_para_TP_F5_R2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2024/03/PXD040589/M_avium_para_TP_F5_R2.raw	10	5	NT=label free sample;AC=MS:1002038	NT=Orbitrap fusion;AC=MS:1002416	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Mycobacterium avium subsp. paratuberculosis ATCC 19698;AC=NCBITaxon:1074454
